@relation steam_transactions

@attribute steamid string
@attribute apps string

@data
"7.656119814272392e+16","{204300}"
"7.65611981427364e+16","{324080}"
"7.656119814274843e+16","{302180}"
"7.656119814275024e+16","{335660}"
"7.65611981427596e+16","{223710}"
"7.656119814276088e+16","{42140}"
"7.656119814277352e+16","{105600}"
"7.656119814277811e+16","{337960}"
"7.656119814280962e+16","{326180}"
"7.656119814281557e+16","{2909990}"
"7.656119814281696e+16","{17520}"
"7.656119814282002e+16","{331390}"
"7.656119814282048e+16","{285900}"
"7.656119814282379e+16","{3362990}"
"7.65611981428291e+16","{251570}"
"7.656119814284376e+16","{273110}"
"7.656119814287304e+16","{259830}"
"7.656119814287877e+16","{2728950,2810110}"
"7.656119814290722e+16","{3191400}"
"7.656119814291653e+16","{290060}"
"7.656119814292704e+16","{269210}"
"7.656119814293408e+16","{3328700}"
"7.656119814294234e+16","{2917350}"
"7.656119814295237e+16","{2809240}"
"7.656119814295267e+16","{109600}"
"7.65611981430074e+16","{2954030}"
"7.656119814303434e+16","{301920,301930}"
"7.656119814308658e+16","{3108510}"
"7.656119814308661e+16","{292230}"
"7.656119814312877e+16","{3344160}"
"7.656119814314251e+16","{315320}"
"7.656119814320069e+16","{3244210}"
"7.656119814327158e+16","{2849680}"
"7.656119814327166e+16","{344820}"
"7.656119814329333e+16","{99900}"
"7.656119814332554e+16","{321400}"
"7.656119814332814e+16","{11020}"
"7.656119814332901e+16","{344410}"
"7.656119814334542e+16","{316660}"
"7.656119814334779e+16","{2754380}"
"7.656119814334832e+16","{2860150}"
"7.656119814335122e+16","{2849080}"
"7.656119814337008e+16","{3340740}"
"7.656119814339766e+16","{294100}"
"7.656119814340858e+16","{279540,337960}"
"7.656119814342981e+16","{2701590}"
"7.65611981434406e+16","{3098070}"
"7.656119814344557e+16","{302180}"
"7.656119814345542e+16","{46360}"
"7.656119814345914e+16","{3271020}"
"7.656119814347738e+16","{337820}"
"7.656119814349322e+16","{312520}"
"7.65611981435117e+16","{2948330}"
"7.656119814352723e+16","{307960}"
"7.656119814359584e+16","{2865220}"
"7.656119814360891e+16","{33130}"
"7.656119814361547e+16","{9420}"
"7.656119814362722e+16","{307640}"
"7.656119814365504e+16","{341680}"
"7.656119814366426e+16","{3217260}"
"7.65611981436889e+16","{333930}"
"7.656119814368922e+16","{307760}"
"7.656119814369398e+16","{253710}"
"7.656119814371094e+16","{2812910}"
"7.656119814376131e+16","{2911520}"
"7.656119814376744e+16","{6060}"
"7.656119814378798e+16","{3207880}"
"7.656119814379034e+16","{277850}"
"7.656119814379098e+16","{3152540}"
"7.65611981438046e+16","{95700}"
"7.656119814381853e+16","{289070}"
"7.656119814385978e+16","{271570}"
"7.656119814386634e+16","{340800}"
"7.656119814387283e+16","{248570}"
"7.656119814388323e+16","{3011030}"
"7.656119814388442e+16","{299380}"
"7.656119814388726e+16","{2709360}"
"7.656119814389869e+16","{315080}"
"7.656119814392666e+16","{312540}"
"7.656119814397555e+16","{3590}"
"7.656119814398344e+16","{2840770}"
"7.656119814398797e+16","{2993720}"
"7.656119814401253e+16","{342230}"
"7.656119814402797e+16","{39000}"
"7.656119814403685e+16","{335430}"
"7.656119814404416e+16","{314010}"
"7.656119814404829e+16","{2793790}"
"7.656119814404875e+16","{314000}"
"7.65611981440947e+16","{2790500}"
"7.656119814409734e+16","{2897170}"
"7.656119814410733e+16","{22300}"
"7.656119814411872e+16","{2776780}"
"7.656119814412075e+16","{307760}"
"7.656119814412318e+16","{24780}"
"7.656119814413094e+16","{248570}"
"7.656119814415509e+16","{338110}"
"7.656119814416187e+16","{271990}"
"7.65611981441734e+16","{304500}"
"7.656119814417864e+16","{312530}"
"7.656119814418773e+16","{312520}"
"7.656119814419606e+16","{3025290}"
"7.656119814420163e+16","{251570}"
"7.656119814420475e+16","{3293020}"
"7.65611981442092e+16","{2803710}"
"7.656119814421091e+16","{2790330}"
"7.65611981442144e+16","{200210}"
"7.656119814422202e+16","{315210}"
"7.656119814423869e+16","{65800}"
"7.65611981442605e+16","{273110}"
"7.656119814426954e+16","{2891600}"
"7.656119814427122e+16","{223710}"
"7.65611981442838e+16","{304390}"
"7.65611981443012e+16","{47780}"
"7.656119814434365e+16","{212070}"
"7.656119814434613e+16","{334140}"
"7.65611981443476e+16","{3021100}"
"7.656119814435322e+16","{298030}"
"7.656119814436189e+16","{337320}"
"7.6561198144362e+16","{340800}"
"7.656119814436502e+16","{6010}"
"7.656119814436797e+16","{275850}"
"7.65611981443925e+16","{205550}"
"7.656119814440205e+16","{2695270}"
"7.656119814441168e+16","{2824580,3187550}"
"7.656119814442232e+16","{282140}"
"7.656119814443266e+16","{17570}"
"7.656119814443917e+16","{57300}"
"7.656119814448786e+16","{3069470}"
"7.65611981445144e+16","{281060,340800}"
"7.656119814453339e+16","{321400}"
"7.656119814453738e+16","{290060}"
"7.656119814457301e+16","{3403080}"
"7.656119814458086e+16","{201270}"
"7.656119814458178e+16","{2880730}"
"7.656119814459864e+16","{24200}"
"7.656119814460309e+16","{55100}"
"7.656119814460362e+16","{3210720}"
"7.656119814460493e+16","{17080}"
"7.656119814460989e+16","{271570}"
"7.656119814463122e+16","{42960}"
"7.656119814463549e+16","{281640}"
"7.656119814464632e+16","{336840}"
"7.656119814467563e+16","{332800}"
"7.656119814469635e+16","{17470}"
"7.656119814471632e+16","{298240}"
"7.656119814473894e+16","{219990}"
"7.656119814474118e+16","{332800}"
"7.656119814477254e+16","{270880}"
"7.656119814477578e+16","{281990}"
"7.656119814477693e+16","{3328740}"
"7.656119814478282e+16","{342480}"
"7.656119814478981e+16","{299340}"
"7.656119814480218e+16","{2882620}"
"7.656119814487688e+16","{3311740}"
"7.656119814490069e+16","{3376760}"
"7.656119814492269e+16","{3303780}"
"7.65611981449341e+16","{244850}"
"7.656119814497414e+16","{35800,292620,295730,330470}"
"7.656119814498798e+16","{17570}"
"7.65611981450353e+16","{22320}"
"7.656119814503773e+16","{326160}"
"7.65611981450784e+16","{271570}"
"7.65611981450809e+16","{2834600}"
"7.656119814508629e+16","{41050}"
"7.656119814516277e+16","{302180}"
"7.65611981451754e+16","{3011030}"
"7.65611981451774e+16","{340700}"
"7.656119814518794e+16","{346010}"
"7.656119814521022e+16","{350600}"
"7.65611981452221e+16","{2827350}"
"7.656119814522392e+16","{2851770}"
"7.656119814522438e+16","{2948330}"
"7.656119814523683e+16","{322500}"
"7.656119814525678e+16","{345650}"
"7.656119814525925e+16","{2925510}"
"7.656119814526102e+16","{44690}"
"7.656119814529011e+16","{107410}"
"7.656119814529704e+16","{276300}"
"7.656119814529974e+16","{338630}"
"7.656119814530278e+16","{3320930}"
"7.656119814532048e+16","{324470}"
"7.656119814532219e+16","{201070}"
"7.656119814533488e+16","{257730}"
"7.65611981453437e+16","{248570}"
"7.656119814536261e+16","{3176880,3204840,3206090,3285370,3313560,3342390,3381170}"
"7.656119814539514e+16","{3157000}"
"7.65611981454049e+16","{41060}"
"7.656119814541653e+16","{341690}"
"7.65611981454442e+16","{314240}"
"7.656119814544942e+16","{302670}"
"7.656119814546355e+16","{230190}"
"7.65611981454991e+16","{2928200}"
"7.656119814550146e+16","{290000}"
"7.656119814550733e+16","{3077020}"
"7.656119814555754e+16","{291630,292670,3328700}"
"7.656119814555925e+16","{2967320}"
"7.656119814556072e+16","{2776780}"
"7.656119814558344e+16","{3330270}"
"7.656119814560149e+16","{290000}"
"7.65611981456226e+16","{336440}"
"7.656119814568686e+16","{342350}"
"7.656119814570154e+16","{342970}"
"7.656119814570338e+16","{3167550}"
"7.656119814570669e+16","{3170540}"
"7.656119814571882e+16","{319740}"
"7.65611981457468e+16","{273110}"
"7.65611981457713e+16","{302590}"
"7.656119814578349e+16","{313120}"
"7.656119814580238e+16","{109600}"
"7.656119814581102e+16","{3343950}"
"7.65611981458231e+16","{306020}"
"7.656119814588166e+16","{4470}"
"7.656119814590277e+16","{339690}"
"7.65611981459057e+16","{338530}"
"7.656119814590662e+16","{3292260}"
"7.656119814592933e+16","{61510}"
"7.656119814593074e+16","{3540,303910}"
"7.656119814595152e+16","{3330360}"
"7.656119814596949e+16","{289650}"
"7.656119814597648e+16","{349510}"
"7.656119814598e+16","{9420}"
"7.656119814601389e+16","{302590}"
"7.656119814602032e+16","{349240}"
"7.656119814602914e+16","{78000}"
"7.656119814604315e+16","{3060170}"
"7.656119814604875e+16","{311040}"
"7.656119814605133e+16","{291910}"
"7.656119814605571e+16","{2909110}"
"7.656119814606107e+16","{339400}"
"7.656119814607482e+16","{109600}"
"7.656119814609333e+16","{316790}"
"7.656119814616696e+16","{227300}"
"7.656119814617334e+16","{2818510}"
"7.656119814617722e+16","{313120}"
"7.656119814620091e+16","{342350}"
"7.656119814620181e+16","{2768430}"
"7.656119814620928e+16","{2728950}"
"7.656119814624238e+16","{65800}"
"7.656119814626741e+16","{58560}"
"7.656119814626974e+16","{3290710}"
"7.656119814627926e+16","{340800}"
"7.656119814628146e+16","{283840,336930}"
"7.656119814628602e+16","{3830}"
"7.65611981463033e+16","{287390}"
"7.656119814634845e+16","{317360}"
"7.65611981463819e+16","{342550}"
"7.656119814640078e+16","{2890830}"
"7.656119814640726e+16","{6060}"
"7.656119814640966e+16","{322210}"
"7.656119814644862e+16","{109600}"
"7.656119814645099e+16","{2828860}"
"7.656119814646358e+16","{2706460}"
"7.656119814649589e+16","{326060}"
"7.656119814651658e+16","{284140}"
"7.656119814652902e+16","{319780}"
"7.656119814659318e+16","{2709700,2787770,2797050,2810160,3175860,3329220}"
"7.656119814660742e+16","{3301410}"
"7.656119814665037e+16","{297720}"
"7.656119814668894e+16","{3439000}"
"7.656119814669328e+16","{204360}"
"7.656119814672805e+16","{2776780}"
"7.656119814674317e+16","{331500}"
"7.656119814676534e+16","{271860}"
"7.656119814677861e+16","{283840}"
"7.656119814678322e+16","{3217970}"
"7.656119814678974e+16","{274480}"
"7.656119814679418e+16","{4470}"
"7.656119814684547e+16","{2766480}"
"7.656119814684765e+16","{11040}"
"7.656119814687754e+16","{318330}"
"7.65611981468783e+16","{302670}"
"7.656119814690374e+16","{38210}"
"7.65611981469119e+16","{335240}"
"7.656119814692818e+16","{275850}"
"7.65611981469366e+16","{333330}"
"7.65611981469642e+16","{332250}"
"7.656119814699174e+16","{22300}"
"7.656119814699634e+16","{109600}"
"7.656119814701038e+16","{3173620}"
"7.65611981470181e+16","{109600}"
"7.656119814701893e+16","{2725260}"
"7.656119814703726e+16","{293920}"
"7.656119814707413e+16","{271570}"
"7.656119814708909e+16","{2909010}"
"7.656119814709326e+16","{336670}"
"7.656119814710218e+16","{109600}"
"7.656119814713227e+16","{317360}"
"7.65611981471431e+16","{296730}"
"7.656119814716482e+16","{42960}"
"7.656119814717272e+16","{348870}"
"7.656119814719034e+16","{3112260}"
"7.656119814721899e+16","{3445050}"
"7.656119814722642e+16","{337820}"
"7.656119814725482e+16","{2911230}"
"7.656119814726347e+16","{2815690}"
"7.656119814731966e+16","{317530}"
"7.65611981473361e+16","{264000,290970}"
"7.65611981473533e+16","{2750000}"
"7.65611981473617e+16","{39000}"
"7.656119814743963e+16","{308460,311040,314610,346440}"
"7.656119814748238e+16","{329320}"
"7.656119814748557e+16","{306950}"
"7.656119814750528e+16","{2845070}"
"7.656119814755258e+16","{63700}"
"7.656119814761971e+16","{2903950}"
"7.656119814764312e+16","{314560}"
"7.656119814764421e+16","{48700}"
"7.656119814764624e+16","{252610}"
"7.656119814768664e+16","{345340}"
"7.656119814769165e+16","{39000}"
"7.656119814771816e+16","{3201880}"
"7.656119814772731e+16","{342910}"
"7.656119814773494e+16","{248570}"
"7.656119814777126e+16","{286690,287390}"
"7.656119814781922e+16","{279920}"
"7.656119814782102e+16","{2941660}"
"7.65611981478696e+16","{337820}"
"7.656119814788336e+16","{296280}"
"7.656119814789298e+16","{313040}"
"7.656119814789683e+16","{2698780}"
"7.656119814790245e+16","{2948330}"
"7.656119814790272e+16","{336930}"
"7.656119814792893e+16","{2756920}"
"7.656119814799531e+16","{2692800}"
"7.656119814804253e+16","{302590}"
"7.656119814804803e+16","{2820820}"
"7.656119814807987e+16","{324470}"
"7.656119814809075e+16","{3472880}"
"7.656119814809867e+16","{219990}"
"7.656119814811798e+16","{2420}"
"7.656119814812274e+16","{329310}"
"7.656119814814158e+16","{33680,57690}"
"7.65611981481544e+16","{2996040}"
"7.656119814816253e+16","{324470}"
"7.656119814818523e+16","{288790}"
"7.656119814822848e+16","{281990}"
"7.656119814827917e+16","{11020}"
"7.656119814828971e+16","{307760}"
"7.656119814829982e+16","{298260,329110,340810,346250}"
"7.656119814830352e+16","{91330}"
"7.656119814831446e+16","{2775030}"
"7.656119814831704e+16","{324160}"
"7.656119814832939e+16","{313130}"
"7.656119814835571e+16","{3320}"
"7.656119814839318e+16","{312300}"
"7.656119814840154e+16","{3146520}"
"7.656119814844536e+16","{2902580}"
"7.656119814845046e+16","{280160}"
"7.656119814846486e+16","{317360}"
"7.656119814850682e+16","{284180}"
"7.656119814851014e+16","{312410}"
"7.656119814852747e+16","{224260}"
"7.656119814852874e+16","{307090}"
"7.656119814854821e+16","{3191050}"
"7.656119814855186e+16","{314010}"
"7.656119814856165e+16","{304410}"
"7.656119814857141e+16","{330770}"
"7.656119814857336e+16","{348620}"
"7.656119814857818e+16","{2792420,3285370,3313560}"
"7.656119814858432e+16","{2768430}"
"7.656119814859109e+16","{3186070}"
"7.656119814861568e+16","{65980}"
"7.65611981486162e+16","{3205080}"
"7.65611981486455e+16","{307980}"
"7.656119814864586e+16","{280620,300970}"
"7.65611981486629e+16","{274310}"
"7.656119814866826e+16","{292410}"
"7.656119814867672e+16","{34420,292760,293460}"
"7.65611981487564e+16","{1510}"
"7.656119814877686e+16","{293260}"
"7.656119814878978e+16","{341060}"
"7.656119814880131e+16","{3035500}"
"7.656119814880374e+16","{291930}"
"7.656119814881282e+16","{3265000,3318120}"
"7.656119814881445e+16","{321400}"
"7.656119814881869e+16","{3195370}"
"7.656119814881973e+16","{204100}"
"7.656119814882794e+16","{343780}"
"7.6561198148849e+16","{290100}"
"7.656119814886274e+16","{314660}"
"7.656119814886645e+16","{299360}"
"7.656119814886816e+16","{2716400}"
"7.65611981488742e+16","{2961530,3311740}"
"7.65611981488825e+16","{3445050}"
"7.65611981488954e+16","{24200}"
"7.656119814890344e+16","{2892130}"
"7.656119814890446e+16","{296930}"
"7.656119814892595e+16","{341890}"
"7.656119814898811e+16","{2842040}"
"7.656119814899576e+16","{313390}"
"7.656119814900018e+16","{306020}"
"7.65611981490197e+16","{2944190}"
"7.656119814905427e+16","{296910}"
"7.656119814905866e+16","{307980}"
"7.656119814907968e+16","{17390}"
"7.656119814908195e+16","{253710}"
"7.656119814908859e+16","{328830}"
"7.65611981491753e+16","{17570}"
"7.656119814918253e+16","{3021100}"
"7.656119814921274e+16","{329190,340720}"
"7.656119814921293e+16","{296890,315210}"
"7.656119814922173e+16","{2810170}"
"7.656119814922229e+16","{3290710}"
"7.656119814923058e+16","{248570}"
"7.656119814928426e+16","{2840770}"
"7.656119814928835e+16","{274190}"
"7.656119814936109e+16","{291630}"
"7.656119814936851e+16","{3271090}"
"7.65611981493846e+16","{291630}"
"7.656119814939482e+16","{312300,328550}"
"7.656119814941157e+16","{311680}"
"7.656119814941616e+16","{288260}"
"7.656119814941962e+16","{337820}"
"7.656119814942456e+16","{331470}"
"7.656119814943755e+16","{346330}"
"7.656119814944859e+16","{3139140}"
"7.656119814948448e+16","{315680}"
"7.656119814952232e+16","{2768430}"
"7.65611981495388e+16","{298110}"
"7.65611981495536e+16","{3152690}"
"7.656119814958275e+16","{343780}"
"7.656119814958982e+16","{322900}"
"7.656119814960248e+16","{3376250}"
"7.6561198149616e+16","{2840190}"
"7.656119814962664e+16","{276750}"
"7.656119814964269e+16","{346330}"
"7.65611981496702e+16","{2810780}"
"7.656119814969411e+16","{2904000}"
"7.656119814969928e+16","{2880730}"
"7.65611981496999e+16","{319780}"
"7.656119814972168e+16","{343440}"
"7.656119814974e+16","{301920}"
"7.656119814975882e+16","{338980}"
"7.656119814977909e+16","{337960}"
"7.656119814978677e+16","{24200}"
"7.656119814978763e+16","{322500}"
"7.656119814980034e+16","{313360}"
"7.656119814980594e+16","{296730}"
"7.65611981498161e+16","{2936080}"
"7.656119814984922e+16","{40100}"
"7.656119814985898e+16","{237630,238460}"
"7.656119814986365e+16","{32740}"
"7.656119814988147e+16","{332630}"
"7.656119814991869e+16","{2741390}"
"7.656119814992997e+16","{17520}"
"7.656119814995682e+16","{293860}"
"7.656119814996862e+16","{17470,274170}"
"7.656119814998022e+16","{2810780}"
"7.656119815002253e+16","{3021100}"
"7.656119815020986e+16","{200210}"
"7.656119815022734e+16","{3070070}"
"7.656119815023254e+16","{2840190}"
"7.656119815023277e+16","{313500}"
"7.65611981502407e+16","{333930}"
"7.656119815028712e+16","{342560}"
"7.656119815031056e+16","{3068670}"
"7.6561198150317e+16","{3070070}"
"7.656119815034787e+16","{346330}"
"7.656119815036531e+16","{273110}"
"7.656119815037755e+16","{3271530}"
"7.656119815038978e+16","{3330}"
"7.656119815039208e+16","{307150}"
"7.656119815042986e+16","{3910}"
"7.656119815043422e+16","{281060}"
"7.656119815044064e+16","{2835060}"
"7.656119815045818e+16","{41700}"
"7.656119815048626e+16","{2849700}"
"7.656119815051229e+16","{286460,286480,292930}"
"7.65611981505291e+16","{2840480}"
"7.656119815053933e+16","{3469220}"
"7.656119815055765e+16","{3259470}"
"7.656119815056507e+16","{271570}"
"7.65611981505749e+16","{3472880}"
"7.656119815059954e+16","{324470}"
"7.656119815060963e+16","{2850620,3486980}"
"7.656119815061414e+16","{201270}"
"7.656119815061949e+16","{3590}"
"7.656119815062024e+16","{335050}"
"7.656119815066822e+16","{17570}"
"7.656119815067413e+16","{2855480}"
"7.656119815068973e+16","{4470}"
"7.65611981506956e+16","{46850}"
"7.656119815076643e+16","{286100}"
"7.65611981508176e+16","{291630}"
"7.65611981508417e+16","{219990}"
"7.656119815085155e+16","{2846060,3011030}"
"7.656119815086261e+16","{305700}"
"7.656119815091642e+16","{7620}"
"7.656119815092752e+16","{324470}"
"7.65611981509358e+16","{65980}"
"7.65611981509599e+16","{3094040}"
"7.656119815096984e+16","{2939360}"
"7.65611981509734e+16","{339600}"
"7.656119815097878e+16","{337960}"
"7.656119815099854e+16","{313390}"
"7.656119815100853e+16","{3244210}"
"7.656119815102509e+16","{3830}"
"7.656119815103466e+16","{2823320}"
"7.656119815103515e+16","{3293660}"
"7.656119815103995e+16","{3184110}"
"7.65611981510463e+16","{3263320}"
"7.656119815106954e+16","{3159570}"
"7.656119815107312e+16","{281990}"
"7.656119815112e+16","{3346610}"
"7.656119815112491e+16","{314010}"
"7.656119815114094e+16","{3130960}"
"7.656119815116144e+16","{44690}"
"7.656119815118085e+16","{343840}"
"7.656119815119678e+16","{3011030}"
"7.656119815122205e+16","{314320}"
"7.65611981512255e+16","{39660}"
"7.656119815123962e+16","{313390}"
"7.656119815126048e+16","{39000}"
